completed_on,distance_travelled,end_location_lat,end_location_long,started_on,driver_rating,rider_rating,start_zip_code,end_zip_code,charity_id,requested_car_category,free_credit_used,surge_factor,start_location_long,start_location_lat,color,make,model,year,rating,Date,PRCP,TMAX,TMIN,AWND,GustSpeed2,Fog,HeavyFog,Thunder
6/17/16 2:30,8426,30.4,-97.73,6/17/16 2:12,5,5,,,,REGULAR,,0,-97.76,30.38,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:14,3439,30.3,-97.77,6/17/16 3:08,5,5,,,,REGULAR,,0,-97.74,30.29,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:43,1705,30.29,-97.75,6/17/16 3:43,5,5,,,,REGULAR,,0,-97.73,30.29,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:04,56,30.25,-97.77,6/17/16 4:04,5,5,,,,REGULAR,,0,-97.77,30.25,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:33,13392,30.32,-97.71,6/17/16 4:05,5,5,,,,REGULAR,,0,-97.77,30.25,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:12,22477,30.16,-97.83,6/17/16 4:46,5,5,,,,REGULAR,,0,-97.74,30.3,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 1:56,1118,30.26,-97.76,6/17/16 1:52,5,5,,,5,REGULAR,,0,-97.76,30.26,Gray,Audi,A4,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:20,3116,30.28,-97.75,6/17/16 2:11,4,,,,,REGULAR,,0,-97.75,30.28,Gold,Lexus,RX 350,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:12,456,30.27,-97.75,6/17/16 2:10,5,,,,,REGULAR,,0,-97.75,30.27,White,Tesla,Model S,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:33,6760,30.28,-97.8,6/17/16 2:21,5,5,,,,REGULAR,,0,-97.75,30.25,Gray,Ford,C-Max Energi,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:50,2984,30.28,-97.74,6/17/16 2:43,,5,,,,REGULAR,,0,-97.76,30.27,Gray,Ford,C-Max Energi,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:37,4108,30.27,-97.74,6/17/16 2:27,5,5,,,,REGULAR,,0,-97.74,30.29,White,Nissan,Altima,2012,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:38,5123,30.27,-97.7,6/17/16 2:23,5,5,,,,REGULAR,,0,-97.74,30.26,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:11,3727,30.27,-97.74,6/17/16 3:04,5,5,,,,REGULAR,,0,-97.71,30.28,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:36,10190,30.26,-97.79,6/17/16 3:22,,3,,,,REGULAR,,0,-97.72,30.25,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:59,5224,30.25,-97.78,6/17/16 3:49,,5,,,,REGULAR,,0,-97.74,30.26,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:50,8302,30.25,-97.71,6/17/16 2:35,,5,,,,REGULAR,,0,-97.75,30.29,Red,Cadillac,CTS,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:02,33,30.26,-97.73,6/17/16 3:02,5,5,,,,REGULAR,,0,-97.73,30.26,Red,Cadillac,CTS,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:37,1449,30.27,-97.75,6/17/16 2:34,5,5,,,,REGULAR,,0,-97.76,30.27,Black,Nissan,Rogue Select,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:35,1674,30.27,-97.74,6/17/16 2:30,5,5,,,,REGULAR,,0,-97.75,30.27,White,Tesla,Model S,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 2:43,1556,30.25,-97.75,6/17/16 2:38,5,5,,,,REGULAR,,0,-97.74,30.26,White,Tesla,Model S,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:39,5105,30.28,-97.69,6/17/16 3:27,5,,,,,REGULAR,,0,-97.72,30.26,Red,Cadillac,CTS,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:11,3371,30.28,-97.77,6/17/16 4:04,5,5,,,,REGULAR,,0,-97.75,30.27,Red,Cadillac,CTS,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 3:51,1885,30.27,-97.75,6/17/16 3:44,5,,,,,REGULAR,,0,-97.74,30.27,Red,Toyota,Corolla,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:21,3977,30.29,-97.74,6/17/16 4:14,5,5,,,,REGULAR,,0,-97.76,30.27,Gray,Nissan,Rogue,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:46,5966,30.29,-97.73,6/17/16 4:33,5,5,,,,REGULAR,,0,-97.74,30.26,Gray,Nissan,Rogue,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:31,14479,30.22,-97.75,6/17/16 5:01,5,5,,,,REGULAR,,0,-97.74,30.28,Gray,Nissan,Rogue,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:32,7184,30.27,-97.8,6/17/16 4:22,5,5,,,,REGULAR,,0,-97.74,30.27,White,Toyota,Prius v,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 4:59,3135,30.25,-97.76,6/17/16 4:52,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Toyota,Highlander Hybrid,2012,4.933333333,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:03,7967,30.23,-97.71,6/17/16 4:53,5,,,,,REGULAR,,0,-97.67,30.2,Black,Dodge,Caravan ,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:03,2886,30.27,-97.74,6/17/16 4:53,5,5,,,,REGULAR,,0,-97.75,30.28,White,Toyota,Prius v,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:56,30189,30.42,-97.77,6/17/16 5:19,5,5,,,,REGULAR,,0,-97.78,30.24,White,Toyota,Prius v,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:24,6891,30.38,-97.76,6/17/16 6:11,,5,,,,REGULAR,,0,-97.72,30.4,White,Toyota,Prius v,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:50,3942,30.25,-97.75,6/17/16 6:45,5,5,,,4,REGULAR,,0,-97.74,30.26,White,Toyota,Prius v,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 7:02,2239,30.24,-97.74,6/17/16 6:56,5,5,,,,REGULAR,,0,-97.74,30.26,White,Toyota,Prius v,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:31,6399,30.29,-97.77,6/17/16 5:19,5,,,,,REGULAR,,0,-97.73,30.26,Silver,Toyota,Camry,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:03,25094,30.45,-97.68,6/17/16 5:41,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Toyota,Camry,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 5:52,2221,30.26,-97.74,6/17/16 5:47,,,,,,REGULAR,,0,-97.73,30.28,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:11,44,30.26,-97.74,6/17/16 6:11,5,1,,,4,REGULAR,,0,-97.74,30.26,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:27,697,30.27,-97.74,6/17/16 6:27,,5,,,,REGULAR,,0,-97.74,30.27,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:49,3403,30.29,-97.75,6/17/16 6:44,5,5,,,,REGULAR,,0,-97.75,30.27,White,Cadillac,Escalade ESV,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 6:03,5440,30.28,-97.71,6/17/16 5:56,5,5,,,,REGULAR,,0,-97.73,30.27,Gray,Nissan,Rogue,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 9:41,4739,30.29,-97.75,6/17/16 9:29,,5,,,,REGULAR,,0,-97.74,30.27,White,BMW,X5,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 10:30,13754,30.2,-97.67,6/17/16 10:13,5,5,,,,REGULAR,,0,-97.73,30.27,Gray,Honda,Odyssey,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 12:37,136,30.26,-97.76,6/17/16 12:37,5,5,,,,REGULAR,,0,-97.76,30.26,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 13:45,2736,30.27,-97.74,6/17/16 13:34,5,5,,,,REGULAR,,0,-97.76,30.28,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 14:23,19077,30.2,-97.67,6/17/16 14:04,,5,,,,REGULAR,,0,-97.75,30.27,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:12,15429,30.27,-97.76,6/17/16 14:46,5,5,,,,REGULAR,,0,-97.67,30.2,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:39,7637,30.24,-97.74,6/17/16 15:25,,5,,,,REGULAR,,0,-97.75,30.29,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:58,4702,30.25,-97.76,6/17/16 15:50,5,5,,,,REGULAR,,0,-97.78,30.23,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:18,1683,30.27,-97.74,6/17/16 16:13,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:48,4065,30.26,-97.74,6/17/16 16:36,5,5,,,,REGULAR,,0,-97.74,30.29,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:15,5294,30.29,-97.78,6/17/16 17:01,,5,,,,REGULAR,,0,-97.74,30.28,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 13:39,4773,30.27,-97.75,6/17/16 13:26,5,5,,,,REGULAR,,0,-97.77,30.29,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 13:51,3175,30.27,-97.75,6/17/16 13:40,5,5,,,,REGULAR,,0,-97.75,30.25,Black,Kia,Cadenza,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 14:18,2125,30.27,-97.74,6/17/16 14:18,5,5,,,,REGULAR,,0,-97.72,30.26,Black,Kia,Cadenza,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 14:54,4129,30.26,-97.74,6/17/16 14:39,5,5,,,,REGULAR,,0,-97.76,30.25,Black,Kia,Cadenza,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 14:27,5216,30.23,-97.72,6/17/16 14:17,5,5,,,,REGULAR,,0,-97.73,30.25,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:06,24793,30.2,-97.67,6/17/16 14:46,,5,,,,REGULAR,,0,-97.76,30.28,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:06,4733,30.26,-97.75,6/17/16 15:06,5,5,,,,REGULAR,,0,-97.74,30.3,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:36,14381,30.32,-97.74,6/17/16 15:19,5,5,,,,REGULAR,,0,-97.77,30.23,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 15:07,861,30.27,-97.74,6/17/16 15:03,4,5,,,,REGULAR,,0,-97.75,30.26,Black,Cadillac,Escalade ESV,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:03,10911,30.26,-97.72,6/17/16 15:47,5,5,,,,REGULAR,,0,-97.67,30.2,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:42,7427,30.27,-97.74,6/17/16 16:29,5,5,,,,REGULAR,,0,-97.77,30.3,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:20,1255,30.27,-97.75,6/17/16 17:15,5,5,,,,REGULAR,,0,-97.74,30.27,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:45,7068,30.28,-97.8,6/17/16 17:34,5,5,,,,REGULAR,,0,-97.77,30.29,White,Nissan,Murano,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:16,3877,30.27,-97.75,6/17/16 16:04,5,5,,,,REGULAR,,0,-97.74,30.25,Black,Jeep,Patriot,2016,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:33,5426,30.26,-97.73,6/17/16 16:14,5,5,,,,REGULAR,,0,-97.74,30.3,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:28,3817,30.27,-97.76,6/17/16 17:17,5,5,,,,REGULAR,,0,-97.73,30.26,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:57,883,30.27,-97.75,6/17/16 17:54,,5,,,,REGULAR,,0,-97.75,30.27,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 18:17,3141,30.26,-97.76,6/17/16 18:08,5,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 18:51,6159,30.28,-97.74,6/17/16 18:43,,3,,,,REGULAR,,0,-97.78,30.29,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 16:36,19070,30.2,-97.67,6/17/16 16:17,5,1,,,,REGULAR,,0,-97.75,30.27,Silver,Toyota,Highlander,2005,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:15,17347,30.25,-97.76,6/17/16 16:54,5,,,,,REGULAR,,0,-97.67,30.2,Silver,Toyota,Highlander,2005,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:00,5483,30.21,-97.78,6/17/16 16:51,,5,,,,REGULAR,,0,-97.78,30.23,Red,Toyota,Sienna,2008,4.866666667,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:12,7674,30.28,-97.72,6/17/16 16:58,5,5,,,,REGULAR,,0,-97.7,30.33,Black,Lexus,ES 350,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:09,6986,30.27,-97.77,6/17/16 16:51,5,5,,,,REGULAR,,0,-97.75,30.29,Black,Jeep,Patriot,2016,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:20,6941,30.27,-97.74,6/17/16 17:05,5,5,,,,REGULAR,,0,-97.78,30.25,Silver,Lexus,ES 350,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:48,13958,30.2,-97.67,6/17/16 17:29,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Lexus,ES 350,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:00,775,30.26,-97.71,6/17/16 17:00,,5,,,,REGULAR,,0,-97.72,30.26,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:32,2825,30.26,-97.72,6/17/16 17:22,,5,,,,REGULAR,,0,-97.73,30.27,Black,Cadillac,XTS,2013,4.909090909,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 18:25,12672,30.2,-97.67,6/17/16 18:06,5,5,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,XTS,2013,4.909090909,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:07,17289,30.25,-97.76,6/17/16 18:42,5,5,,,,REGULAR,,0,-97.67,30.2,Black,Cadillac,XTS,2013,4.909090909,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:41,4597,30.28,-97.74,6/17/16 17:27,5,5,,,,REGULAR,,0,-97.75,30.25,Black,Lexus,ES 350,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:28,1695,30.24,-97.75,6/17/16 17:22,1,5,,,,REGULAR,,0,-97.75,30.25,Black,Dodge,Caravan ,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:41,3305,30.25,-97.74,6/17/16 17:29,,5,,,,REGULAR,,0,-97.75,30.27,Black,Honda,Accord,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:49,4200,30.26,-97.72,6/17/16 17:33,,5,,,,REGULAR,,0,-97.71,30.26,Silver,Cadillac,CTS,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 17:50,2190,30.24,-97.75,6/17/16 17:45,5,5,,,,REGULAR,,0,-97.76,30.25,Red,Subaru,Forester,2004,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:01,4359,30.26,-97.75,6/17/16 18:56,5,5,,,,REGULAR,,0,-97.74,30.27,Red,Subaru,Forester,2004,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:15,1508,30.27,-97.74,6/17/16 19:11,5,5,,,,REGULAR,,0,-97.75,30.26,Red,Subaru,Forester,2004,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 18:26,1309,30.26,-97.74,6/17/16 18:21,,5,,,,REGULAR,,0,-97.74,30.27,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 18:41,3173,30.27,-97.74,6/17/16 18:30,5,3,,,,REGULAR,,0,-97.72,30.26,Gray,Ford,Explorer,2016,4.955555556,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 18:56,14391,30.2,-97.67,6/17/16 18:38,,5,,,,REGULAR,,0,-97.72,30.28,Black,Chevrolet,Tahoe,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:09,29157,30.43,-97.92,6/17/16 20:02,,5,,,,REGULAR,,0,-97.73,30.26,Black,Chevrolet,Tahoe,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:07,2748,30.27,-97.74,6/17/16 18:59,5,5,,,,REGULAR,,0,-97.77,30.27,Silver,Toyota,Prius,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:29,1411,30.27,-97.74,6/17/16 19:21,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,Toyota,Prius,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:48,6592,30.32,-97.71,6/17/16 19:48,5,5,,,,REGULAR,,0,-97.74,30.27,Silver,Toyota,Prius,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:30,4865,30.29,-97.77,6/17/16 19:22,5,5,,,,REGULAR,,0,-97.75,30.26,White,BMW,X5,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:53,3528,30.27,-97.74,6/17/16 19:44,5,5,,,,REGULAR,,0,-97.76,30.24,White,BMW,X5,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:31,22962,30.41,-97.85,6/17/16 20:02,5,5,,,,REGULAR,,0,-97.75,30.27,White,BMW,X5,2008,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:32,3809,30.29,-97.73,6/17/16 19:25,5,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:07,14265,30.2,-97.67,6/17/16 19:50,5,5,,,,REGULAR,,0,-97.74,30.25,Red,Hyundai,Sonata,2017,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:07,14265,30.2,-97.67,6/17/16 19:50,5,5,,,,REGULAR,,0,-97.74,30.25,Gray,Hyundai,Santa Fe,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:44,5857,30.22,-97.77,6/17/16 21:44,5,5,,,,REGULAR,,0,-97.76,30.28,Red,Hyundai,Sonata,2017,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:44,5857,30.22,-97.77,6/17/16 21:44,5,5,,,,REGULAR,,0,-97.76,30.28,Gray,Hyundai,Santa Fe,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:54,4414,30.3,-97.74,6/17/16 19:54,5,5,,,,REGULAR,,0,-97.75,30.26,Silver,Toyota,Prius v,2012,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:00,3719,30.28,-97.74,6/17/16 19:46,4,5,,,,REGULAR,,0,-97.72,30.26,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:37,3272,30.26,-97.75,6/17/16 20:35,5,5,,,,REGULAR,,0,-97.76,30.28,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:02,3697,30.28,-97.75,6/17/16 20:44,5,,,,,REGULAR,,0,-97.74,30.26,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:59,3699,30.24,-97.75,6/17/16 21:45,5,5,,,,REGULAR,,0,-97.75,30.27,Black,Cadillac,CTS,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 19:59,3378,30.28,-97.74,6/17/16 19:48,5,5,,,,REGULAR,,0,-97.72,30.26,Black,Cadillac,XTS,2013,4.909090909,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:10,1975,30.27,-97.74,6/17/16 20:01,5,5,,,,REGULAR,,0,-97.76,30.27,Black,Nissan,Rogue Select,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:50,27347,30.2,-97.67,6/17/16 20:13,5,5,,,,REGULAR,,0,-97.77,30.3,Silver,Toyota,Camry,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:39,17003,30.2,-97.67,6/17/16 20:15,5,5,,,,REGULAR,,0,-97.78,30.24,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:14,1128,30.27,-97.74,6/17/16 20:07,5,5,,,5,REGULAR,,0,-97.75,30.27,Brown,Ford,Explorer,2013,4.888888889,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:32,7593,30.24,-97.72,6/17/16 20:13,,5,,,,REGULAR,,0,-97.74,30.28,Black,Cadillac,XTS,2013,4.909090909,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 20:43,3323,30.27,-97.74,6/17/16 20:31,5,5,,,,REGULAR,,0,-97.75,30.29,Blue,Toyota,Camry,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:05,3970,30.3,-97.74,6/17/16 20:49,,5,,,3,REGULAR,,0,-97.75,30.26,Maroon,Honda,Pilot,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:14,776,30.27,-97.75,6/17/16 21:14,5,5,,,,REGULAR,,0,-97.74,30.27,White,Volvo,S60,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:28,1305,30.27,-97.74,6/17/16 21:24,5,5,,,,REGULAR,,0,-97.74,30.28,White,Volvo,S60,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:06,16323,30.14,-97.8,6/17/16 21:32,,5,,,,REGULAR,,0,-97.74,30.27,White,Volvo,S60,2007,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:39,12366,30.22,-97.77,6/17/16 21:14,5,4,,,,REGULAR,,0,-97.76,30.28,Red,Volvo,S60,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:25,2275,30.27,-97.74,6/17/16 21:16,5,5,,,,REGULAR,,0,-97.74,30.26,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:42,1481,30.25,-97.75,6/17/16 21:34,5,5,,,,REGULAR,,0,-97.75,30.26,Black,Nissan,Altima,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:54,5769,30.24,-97.76,6/17/16 21:37,5,5,,,5,REGULAR,,0,-97.74,30.27,Silver,BMW,X5 M,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:17,3445,30.25,-97.75,6/17/16 22:06,5,5,,,,REGULAR,,0,-97.76,30.26,Silver,BMW,X5 M,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:02,5317,30.27,-97.75,6/17/16 23:02,5,5,,,,REGULAR,,0,-97.78,30.23,Silver,BMW,X5 M,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:26,5122,30.3,-97.74,6/17/16 23:16,5,5,,,,REGULAR,,0,-97.75,30.27,Silver,BMW,X5 M,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 23:46,1369,30.27,-97.75,6/17/16 23:41,,5,,,,REGULAR,,0,-97.76,30.28,Silver,BMW,X5 M,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:49,10015,30.27,-97.74,6/17/16 21:25,5,5,,,,REGULAR,,0,-97.67,30.2,Black,Nissan,Rogue,2015,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:31,1283,30.27,-97.74,6/17/16 21:27,4,5,,,,REGULAR,,0,-97.74,30.28,Maroon,Honda,Pilot,2010,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:50,3775,30.26,-97.77,6/17/16 21:39,,5,,,,REGULAR,,0,-97.74,30.27,White,Chevrolet,Tahoe,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 21:52,3170,30.25,-97.75,6/17/16 21:39,5,5,,,,REGULAR,,0,-97.75,30.26,Black,Nissan,Rogue Select,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:12,1777,30.27,-97.75,6/17/16 22:06,5,5,,,,REGULAR,,0,-97.74,30.28,Black,Nissan,Rogue Select,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:36,2107,30.25,-97.75,6/17/16 22:25,5,5,,,,REGULAR,,0,-97.74,30.27,Black,Nissan,Rogue Select,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:10,19319,30.27,-97.75,6/17/16 21:39,5,5,,,4,REGULAR,,0,-97.66,30.19,Black,Cadillac,XTS,2013,5,6/17/16,0,97,76,5.8,10.1,0,0,0
6/17/16 22:21,20034,30.25,-97.76,6/17/16 21:54,5,5,,,,REGULAR,,0,-97.67,30.2,Black,Infiniti,QX60,2014,5,6/17/16,0,97,76,5.8,10.1,0,0,0
